lat	lon	title	description	icon	iconSize	iconOffset
53.55780930	9.92389230	Dupe	<a target="_blank" href="http://www.openstreetmap.org/browse/node/355605557">355605557</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=9.9238913&right=9.9238933&top=53.5578103&bottom=53.5578083&select=node355605557">JOSM</a>) DE Hamburg 22765 Bunsenstraße 2   is dupe of <a target="_blank" href="http://www.openstreetmap.org/browse/node/355605008">355605008</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=9.9244614&right=9.9244634&top=53.5576659&bottom=53.5576639&select=node355605008">JOSM</a>) <a href="#" onclick="showPosition(53.5577,9.92446)">[show]</a>	pin_red.png	16,16	-8,-8
53.55841310	9.92369420	Dupe	<a target="_blank" href="http://www.openstreetmap.org/browse/node/355605558">355605558</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=9.9236932&right=9.9236952&top=53.5584141&bottom=53.5584121&select=node355605558">JOSM</a>) DE Hamburg 22765 Bunsenstraße 12   is dupe of <a target="_blank" href="http://www.openstreetmap.org/browse/node/355605015">355605015</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=9.9232047&right=9.9232067&top=53.5575512&bottom=53.5575492&select=node355605015">JOSM</a>) <a href="#" onclick="showPosition(53.5576,9.92321)">[show]</a>	pin_red.png	16,16	-8,-8
53.55810570	9.92043200	Dupe	<a target="_blank" href="http://www.openstreetmap.org/browse/node/355606644">355606644</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=9.9204310&right=9.9204330&top=53.5581067&bottom=53.5581047&select=node355606644">JOSM</a>) DE Hamburg 22763 Daimlertwiete 1   is dupe of <a target="_blank" href="http://www.openstreetmap.org/browse/node/355606643">355606643</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=9.9207433&right=9.9207453&top=53.5581399&bottom=53.5581379&select=node355606643">JOSM</a>) <a href="#" onclick="showPosition(53.5581,9.92074)">[show]</a>	pin_red.png	16,16	-8,-8
53.55673700	9.91781380	Dupe	<a target="_blank" href="http://www.openstreetmap.org/browse/node/355611791">355611791</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=9.9178128&right=9.9178148&top=53.5567380&bottom=53.5567360&select=node355611791">JOSM</a>) DE Hamburg 22763 Friedensallee 83   is dupe of <a target="_blank" href="http://www.openstreetmap.org/browse/node/355607434">355607434</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=9.9187436&right=9.9187456&top=53.5565682&bottom=53.5565662&select=node355607434">JOSM</a>) <a href="#" onclick="showPosition(53.5566,9.91874)">[show]</a>	pin_red.png	16,16	-8,-8
53.55930030	9.91211050	Dupe	<a target="_blank" href="http://www.openstreetmap.org/browse/node/355615642">355615642</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=9.9121095&right=9.9121115&top=53.5593013&bottom=53.5592993&select=node355615642">JOSM</a>) DE Hamburg 22763 Friedensallee 268   is dupe of <a target="_blank" href="http://www.openstreetmap.org/browse/node/355615641">355615641</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=9.9127779&right=9.9127799&top=53.5589372&bottom=53.5589352&select=node355615641">JOSM</a>) <a href="#" onclick="showPosition(53.5589,9.91278)">[show]</a>	pin_red.png	16,16	-8,-8
53.56505200	9.91487560	Dupe	<a target="_blank" href="http://www.openstreetmap.org/browse/node/360857126">360857126</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=9.9148746&right=9.9148766&top=53.5650530&bottom=53.5650510&select=node360857126">JOSM</a>) DE Hamburg 22761 Bahrenfelder Chaussee 16   is dupe of <a target="_blank" href="http://www.openstreetmap.org/browse/node/360853318">360853318</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=9.9166198&right=9.9166218&top=53.5646262&bottom=53.5646242&select=node360853318">JOSM</a>) <a href="#" onclick="showPosition(53.5646,9.91662)">[show]</a>	pin_red.png	16,16	-8,-8
53.56269240	9.91001110	Dupe	<a target="_blank" href="http://www.openstreetmap.org/browse/node/360870192">360870192</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=9.9100101&right=9.9100121&top=53.5626934&bottom=53.5626914&select=node360870192">JOSM</a>) DE Hamburg 22761 Bahrenfelder Kirchenweg 24   is dupe of <a target="_blank" href="http://www.openstreetmap.org/browse/node/360870190">360870190</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=9.9116093&right=9.9116113&top=53.5614388&bottom=53.5614368&select=node360870190">JOSM</a>) <a href="#" onclick="showPosition(53.5614,9.91161)">[show]</a>	pin_red.png	16,16	-8,-8
53.55298010	9.93830850	Dupe	<a target="_blank" href="http://www.openstreetmap.org/browse/node/375674115">375674115</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=9.9383075&right=9.9383095&top=53.5529811&bottom=53.5529791&select=node375674115">JOSM</a>) DE Hamburg 22765 Max-Brauer-Allee 54   is dupe of <a target="_blank" href="http://www.openstreetmap.org/browse/node/356620813">356620813</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=9.9377158&right=9.9377178&top=53.5525943&bottom=53.5525923&select=node356620813">JOSM</a>) <a href="#" onclick="showPosition(53.5526,9.93772)">[show]</a>	pin_red.png	16,16	-8,-8
53.55587150	9.94474700	Dupe	<a target="_blank" href="http://www.openstreetmap.org/browse/node/387906132">387906132</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=9.9447460&right=9.9447480&top=53.5558725&bottom=53.5558705&select=node387906132">JOSM</a>) DE Hamburg 22767 Chemnitzstraße 69   is dupe of <a target="_blank" href="http://www.openstreetmap.org/browse/node/387904954">387904954</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=9.9445966&right=9.9445986&top=53.5555538&bottom=53.5555518&select=node387904954">JOSM</a>) <a href="#" onclick="showPosition(53.5556,9.9446)">[show]</a>	pin_red.png	16,16	-8,-8
53.55692760	9.94966580	Dupe	<a target="_blank" href="http://www.openstreetmap.org/browse/node/387907965">387907965</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=9.9496648&right=9.9496668&top=53.5569286&bottom=53.5569266&select=node387907965">JOSM</a>) DE Hamburg 22767 Holstenstraße 58   is dupe of <a target="_blank" href="http://www.openstreetmap.org/browse/node/387904286">387904286</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=9.9505908&right=9.9505928&top=53.5553060&bottom=53.5553040&select=node387904286">JOSM</a>) <a href="#" onclick="showPosition(53.5553,9.95059)">[show]</a>	pin_red.png	16,16	-8,-8
53.56223580	9.95081660	Dupe	<a target="_blank" href="http://www.openstreetmap.org/browse/node/388051386">388051386</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=9.9508156&right=9.9508176&top=53.5622368&bottom=53.5622348&select=node388051386">JOSM</a>) DE Hamburg 22769 Stresemannstraße 161   is dupe of <a target="_blank" href="http://www.openstreetmap.org/browse/node/383405305">383405305</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=9.9500838&right=9.9500858&top=53.5623483&bottom=53.5623463&select=node383405305">JOSM</a>) <a href="#" onclick="showPosition(53.5623,9.95008)">[show]</a>	pin_red.png	16,16	-8,-8
53.54638640	9.94716610	Dupe	<a target="_blank" href="http://www.openstreetmap.org/browse/node/390399533">390399533</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=9.9471651&right=9.9471671&top=53.5463874&bottom=53.5463854&select=node390399533">JOSM</a>) DE Hamburg 22767 Breite Straße 120   is dupe of <a target="_blank" href="http://www.openstreetmap.org/browse/node/389806931">389806931</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=9.9468393&right=9.9468413&top=53.5463870&bottom=53.5463850&select=node389806931">JOSM</a>) <a href="#" onclick="showPosition(53.5464,9.94684)">[show]</a>	pin_red.png	16,16	-8,-8
53.54638950	9.94733940	Dupe	<a target="_blank" href="http://www.openstreetmap.org/browse/node/390399534">390399534</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=9.9473384&right=9.9473404&top=53.5463905&bottom=53.5463885&select=node390399534">JOSM</a>) DE Hamburg 22767 Breite Straße 120   is dupe of <a target="_blank" href="http://www.openstreetmap.org/browse/node/389806931">389806931</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=9.9468393&right=9.9468413&top=53.5463870&bottom=53.5463850&select=node389806931">JOSM</a>) <a href="#" onclick="showPosition(53.5464,9.94684)">[show]</a>	pin_red.png	16,16	-8,-8
53.54691670	9.95077100	Dupe	<a target="_blank" href="http://www.openstreetmap.org/browse/node/391461185">391461185</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=9.9507700&right=9.9507720&top=53.5469177&bottom=53.5469157&select=node391461185">JOSM</a>) DE Hamburg 22767 Gademannstraße 1   is dupe of <a target="_blank" href="http://www.openstreetmap.org/browse/node/391461178">391461178</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=9.9496368&right=9.9496388&top=53.5473755&bottom=53.5473735&select=node391461178">JOSM</a>) <a href="#" onclick="showPosition(53.5474,9.94964)">[show]</a>	pin_red.png	16,16	-8,-8
53.54733150	9.95060810	Dupe	<a target="_blank" href="http://www.openstreetmap.org/browse/node/391461188">391461188</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=9.9506071&right=9.9506091&top=53.5473325&bottom=53.5473305&select=node391461188">JOSM</a>) DE Hamburg 22767 Gademannstraße 7   is dupe of <a target="_blank" href="http://www.openstreetmap.org/browse/node/391461179">391461179</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=9.9493110&right=9.9493130&top=53.5478045&bottom=53.5478025&select=node391461179">JOSM</a>) <a href="#" onclick="showPosition(53.5478,9.94931)">[show]</a>	pin_red.png	16,16	-8,-8
53.54505580	10.02150670	Dupe	<a target="_blank" href="http://www.openstreetmap.org/browse/node/411568136">411568136</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=10.0215057&right=10.0215077&top=53.5450568&bottom=53.5450548&select=node411568136">JOSM</a>) DE Hamburg 20097 Nagelsweg 47   is dupe of <a target="_blank" href="http://www.openstreetmap.org/browse/node/370787277">370787277</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=10.0215032&right=10.0215052&top=53.5448702&bottom=53.5448682&select=node370787277">JOSM</a>) <a href="#" onclick="showPosition(53.5449,10.0215)">[show]</a>	pin_red.png	16,16	-8,-8
53.56312100	9.84978250	Dupe	<a target="_blank" href="http://www.openstreetmap.org/browse/node/537761620">537761620</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=9.8497815&right=9.8497835&top=53.5631220&bottom=53.5631200&select=node537761620">JOSM</a>) DE Hamburg 22609 Platenstraße 3   is dupe of <a target="_blank" href="http://www.openstreetmap.org/browse/node/537761591">537761591</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=9.8487174&right=9.8487194&top=53.5632238&bottom=53.5632218&select=node537761591">JOSM</a>) <a href="#" onclick="showPosition(53.5632,9.84872)">[show]</a>	pin_red.png	16,16	-8,-8
53.60726190	10.13142850	Dupe	<a target="_blank" href="http://www.openstreetmap.org/browse/node/540326014">540326014</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=10.1314275&right=10.1314295&top=53.6072629&bottom=53.6072609&select=node540326014">JOSM</a>) DE Hamburg 22147 Blomeweg 24   is dupe of <a target="_blank" href="http://www.openstreetmap.org/browse/node/540326012">540326012</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=10.1317708&right=10.1317728&top=53.6074406&bottom=53.6074386&select=node540326012">JOSM</a>) <a href="#" onclick="showPosition(53.6074,10.1318)">[show]</a>	pin_red.png	16,16	-8,-8
53.60743590	10.13589010	Dupe	<a target="_blank" href="http://www.openstreetmap.org/browse/node/540326021">540326021</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=10.1358891&right=10.1358911&top=53.6074369&bottom=53.6074349&select=node540326021">JOSM</a>) DE Hamburg 22147 Blomeweg 1   is dupe of <a target="_blank" href="http://www.openstreetmap.org/browse/node/540325994">540325994</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=10.1342996&right=10.1343016&top=53.6076631&bottom=53.6076611&select=node540325994">JOSM</a>) <a href="#" onclick="showPosition(53.6077,10.1343)">[show]</a>	pin_red.png	16,16	-8,-8
53.57199010	10.04236600	Dupe	<a target="_blank" href="http://www.openstreetmap.org/browse/node/688949756">688949756</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=10.0423650&right=10.0423670&top=53.5719911&bottom=53.5719891&select=node688949756">JOSM</a>) DE Hamburg 22081 Uferstraße 40   is dupe of <a target="_blank" href="http://www.openstreetmap.org/browse/node/688949753">688949753</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=10.0422508&right=10.0422528&top=53.5721353&bottom=53.5721333&select=node688949753">JOSM</a>) <a href="#" onclick="showPosition(53.5721,10.0423)">[show]</a>	pin_red.png	16,16	-8,-8
53.57260720	10.04308480	Dupe	<a target="_blank" href="http://www.openstreetmap.org/browse/node/688949774">688949774</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=10.0430838&right=10.0430858&top=53.5726082&bottom=53.5726062&select=node688949774">JOSM</a>) DE Hamburg 22081 Gluckstraße 32a   is dupe of <a target="_blank" href="http://www.openstreetmap.org/browse/node/688949773">688949773</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=10.0430369&right=10.0430389&top=53.5726973&bottom=53.5726953&select=node688949773">JOSM</a>) <a href="#" onclick="showPosition(53.5727,10.043)">[show]</a>	pin_red.png	16,16	-8,-8
53.57278900	10.04298900	Dupe	<a target="_blank" href="http://www.openstreetmap.org/browse/node/688949778">688949778</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=10.0429880&right=10.0429900&top=53.5727900&bottom=53.5727880&select=node688949778">JOSM</a>) DE Hamburg 22081 Gluckstraße 32a   is dupe of <a target="_blank" href="http://www.openstreetmap.org/browse/node/688949773">688949773</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=10.0430369&right=10.0430389&top=53.5726973&bottom=53.5726953&select=node688949773">JOSM</a>) <a href="#" onclick="showPosition(53.5727,10.043)">[show]</a>	pin_red.png	16,16	-8,-8
53.55678410	10.03265660	Dupe	<a target="_blank" href="http://www.openstreetmap.org/browse/node/691381790">691381790</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=10.0326556&right=10.0326576&top=53.5567851&bottom=53.5567831&select=node691381790">JOSM</a>) DE Hamburg 20535 Alfredstraße 44   is dupe of <a target="_blank" href="http://www.openstreetmap.org/browse/node/691381786">691381786</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=10.0327566&right=10.0327586&top=53.5566507&bottom=53.5566487&select=node691381786">JOSM</a>) <a href="#" onclick="showPosition(53.5566,10.0328)">[show]</a>	pin_red.png	16,16	-8,-8
53.55589180	10.03443430	Dupe	<a target="_blank" href="http://www.openstreetmap.org/browse/node/691565701">691565701</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=10.0344333&right=10.0344353&top=53.5558928&bottom=53.5558908&select=node691565701">JOSM</a>) DE Hamburg 20535 Klaus-Groth-Straße 57   is dupe of <a target="_blank" href="http://www.openstreetmap.org/browse/node/691381829">691381829</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=10.0345776&right=10.0345796&top=53.5559033&bottom=53.5559013&select=node691381829">JOSM</a>) <a href="#" onclick="showPosition(53.5559,10.0346)">[show]</a>	pin_red.png	16,16	-8,-8
53.55295560	10.02782680	Dupe	<a target="_blank" href="http://www.openstreetmap.org/browse/node/705208088">705208088</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=10.0278258&right=10.0278278&top=53.5529566&bottom=53.5529546&select=node705208088">JOSM</a>) DE Hamburg 20537 Borgfelder Allee 8a   is dupe of <a target="_blank" href="http://www.openstreetmap.org/browse/node/705208039">705208039</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=10.0278479&right=10.0278499&top=53.5530506&bottom=53.5530486&select=node705208039">JOSM</a>) <a href="#" onclick="showPosition(53.553,10.0278)">[show]</a>	pin_red.png	16,16	-8,-8
53.61245980	9.95955350	Dupe	<a target="_blank" href="http://www.openstreetmap.org/browse/node/741140439">741140439</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=9.9595525&right=9.9595545&top=53.6124608&bottom=53.6124588&select=node741140439">JOSM</a>) DE Hamburg 22453 Papenreye 13   is dupe of <a target="_blank" href="http://www.openstreetmap.org/browse/node/741140323">741140323</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=9.9596678&right=9.9596698&top=53.6125961&bottom=53.6125941&select=node741140323">JOSM</a>) <a href="#" onclick="showPosition(53.6126,9.95967)">[show]</a>	pin_red.png	16,16	-8,-8
53.58407310	10.07874600	Dupe	<a target="_blank" href="http://www.openstreetmap.org/browse/node/766079781">766079781</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=10.0787450&right=10.0787470&top=53.5840741&bottom=53.5840721&select=node766079781">JOSM</a>) DE Hamburg 22041 Holzmühlenstraße 84   is dupe of <a target="_blank" href="http://www.openstreetmap.org/browse/node/766079769">766079769</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=10.0789736&right=10.0789756&top=53.5836063&bottom=53.5836043&select=node766079769">JOSM</a>) <a href="#" onclick="showPosition(53.5836,10.079)">[show]</a>	pin_red.png	16,16	-8,-8
53.57930740	10.06551080	Dupe	<a target="_blank" href="http://www.openstreetmap.org/browse/node/817802609">817802609</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=10.0655098&right=10.0655118&top=53.5793084&bottom=53.5793064&select=node817802609">JOSM</a>) DE Hamburg 22049 Eulenkamp 2   is dupe of <a target="_blank" href="http://www.openstreetmap.org/browse/node/817802604">817802604</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=10.0653773&right=10.0653793&top=53.5793626&bottom=53.5793606&select=node817802604">JOSM</a>) <a href="#" onclick="showPosition(53.5794,10.0654)">[show]</a>	pin_red.png	16,16	-8,-8
53.68352340	9.99088920	Dupe	<a target="_blank" href="http://www.openstreetmap.org/browse/node/835455517">835455517</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=9.9908882&right=9.9908902&top=53.6835244&bottom=53.6835224&select=node835455517">JOSM</a>) DE Norderstedt 22850 Lütjenmoor 7 Willy-Brandt-Schule school is dupe of <a target="_blank" href="http://www.openstreetmap.org/browse/node/268518661">268518661</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=9.9908884&right=9.9908904&top=53.6835243&bottom=53.6835223&select=node268518661">JOSM</a>) <a href="#" onclick="showPosition(53.6835,9.99089)">[show]</a>	pin_red.png	16,16	-8,-8
53.56422890	10.05836890	Dupe	<a target="_blank" href="http://www.openstreetmap.org/browse/node/928435389">928435389</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=10.0583679&right=10.0583699&top=53.5642299&bottom=53.5642279&select=node928435389">JOSM</a>) DE Hamburg 20535 Caspar-Voght-Straße 92   is dupe of <a target="_blank" href="http://www.openstreetmap.org/browse/node/698532505">698532505</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=10.0582171&right=10.0582191&top=53.5643109&bottom=53.5643089&select=node698532505">JOSM</a>) <a href="#" onclick="showPosition(53.5643,10.0582)">[show]</a>	pin_red.png	16,16	-8,-8
53.56012390	10.06104430	Dupe	<a target="_blank" href="http://www.openstreetmap.org/browse/node/948656519">948656519</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=10.0610433&right=10.0610453&top=53.5601249&bottom=53.5601229&select=node948656519">JOSM</a>) DE Hamburg 20535 Sievekingsallee 90   is dupe of <a target="_blank" href="http://www.openstreetmap.org/browse/node/474358048">474358048</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=10.0611770&right=10.0611790&top=53.5601359&bottom=53.5601339&select=node474358048">JOSM</a>) <a href="#" onclick="showPosition(53.5601,10.0612)">[show]</a>	pin_red.png	16,16	-8,-8
53.56251420	10.06018420	Dupe	<a target="_blank" href="http://www.openstreetmap.org/browse/node/956798856">956798856</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=10.0601832&right=10.0601852&top=53.5625152&bottom=53.5625132&select=node956798856">JOSM</a>) DE Hamburg 20535 Caspar-Voght-Straße 74   is dupe of <a target="_blank" href="http://www.openstreetmap.org/browse/node/698532513">698532513</a> (<a target="josmframe" href="http://localhost:8111/load_and_zoom?left=10.0601995&right=10.0602015&top=53.5625316&bottom=53.5625296&select=node698532513">JOSM</a>) <a href="#" onclick="showPosition(53.5625,10.0602)">[show]</a>	pin_red.png	16,16	-8,-8
